Vessel Name,Port Call Type,Port Type,Port At Call,Ata/atd11,Time At Port,In Transit Port Calls,Vessel Type - Detailed,Commercial Market
HUARONG28,DEPARTURE,Port,SHANGHAI,2021-11-17 04:19 UTC,15m,In Transit,Other Special Craft,OTHER MARKETS
UNITED DIGNITY,DEPARTURE,Port,SHANGHAI,2021-11-17 04:17 UTC,17m,In Transit,Bulk Carrier,DRY BULK
YUANSHUN89,DEPARTURE,Port,SHANGHAI,2021-11-17 04:13 UTC,23m,In Transit,Other Cargo,DRY BREAKBULK
CHANG JIANG KOU 01,DEPARTURE,Port,SHANGHAI,2021-11-17 04:09 UTC,40m,Not in Transit,Dredger,OTHER MARKETS
ZHONGYIRUNTONG,DEPARTURE,Port,SHANGHAI,2021-11-17 04:09 UTC,57m,In Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 6,DEPARTURE,Port,SHANGHAI,2021-11-17 04:08 UTC,56m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
LUJININGHUO6777,DEPARTURE,Port,SHANGHAI,2021-11-17 04:08 UTC,34m,In Transit,Other Cargo,DRY BREAKBULK
BEI HU,DEPARTURE,Port,SHANGHAI,2021-11-17 04:05 UTC,57m,Not in Transit,High Speed Craft,PASSENGER SHIPS
GUOQIANG10 TT,DEPARTURE,Port,SHANGHAI,2021-11-17 04:02 UTC,33m,In Transit,Other Cargo,DRY BREAKBULK
HU JIU 17,DEPARTURE,Port,SHANGHAI,2021-11-17 04:02 UTC,45m,Not in Transit,Other Special Craft,OTHER MARKETS
HU GANG YIN JIAO 17,DEPARTURE,Port,SHANGHAI,2021-11-17 03:57 UTC,19m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
QIANG XIANG 6,DEPARTURE,Port,SHANGHAI,2021-11-17 03:49 UTC,24m,In Transit,Other Cargo,DRY BREAKBULK
DONGHAI001,DEPARTURE,Port,SHANGHAI,2021-11-17 03:48 UTC,10m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
LI MIN 758,DEPARTURE,Port,SHANGHAI,2021-11-17 03:41 UTC,28m,In Transit,Other Cargo,DRY BREAKBULK
CHENG GANG TUO 28,DEPARTURE,Port,SHANGHAI,2021-11-17 03:30 UTC,52m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
FEIYANG5,DEPARTURE,Port,SHANGHAI,2021-11-17 03:27 UTC,19m,In Transit,Other Cargo,DRY BREAKBULK
HUABO99,DEPARTURE,Port,SHANGHAI,2021-11-17 03:23 UTC,34m,Not in Transit,Other Cargo,DRY BREAKBULK
HONG XING 3,DEPARTURE,Port,SHANGHAI,2021-11-17 03:22 UTC,43m,In Transit,Dredger,OTHER MARKETS
XINHAIKANG,DEPARTURE,Port,SHANGHAI,2021-11-17 03:22 UTC,15m,In Transit,Other Cargo,DRY BREAKBULK
HAIXUN06866,DEPARTURE,Port,SHANGHAI,2021-11-17 03:22 UTC,18m,Not in Transit,Other Special Craft,OTHER MARKETS
HAI GANG 33,DEPARTURE,Port,SHANGHAI,2021-11-17 03:18 UTC,34m,Not in Transit,Other Special Craft,OTHER MARKETS
HU GANG YIN JIAO 17,DEPARTURE,Port,SHANGHAI,2021-11-17 03:16 UTC,56m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
XING NING 62,DEPARTURE,Port,SHANGHAI,2021-11-17 03:13 UTC,49m,In Transit,Other Cargo,DRY BREAKBULK
DAZHENGGANG568,DEPARTURE,Port,SHANGHAI,2021-11-17 03:09 UTC,24m,In Transit,Other Cargo,DRY BREAKBULK
YING ZHOU 10,DEPARTURE,Port,SHANGHAI,2021-11-17 03:07 UTC,23m,Not in Transit,High Speed Craft,PASSENGER SHIPS
HAI GANG 53,DEPARTURE,Port,SHANGHAI,2021-11-17 03:02 UTC,53m,Not in Transit,Other Special Craft,OTHER MARKETS
WANCHUANGYUAN 99,DEPARTURE,Port,SHANGHAI,2021-11-17 03:01 UTC,35m,In Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 6,DEPARTURE,Port,SHANGHAI,2021-11-17 03:00 UTC,49m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
CHANG HANG ZHUO HAI,DEPARTURE,Port,SHANGHAI,2021-11-17 02:52 UTC,39m,In Transit,Bulk Carrier,DRY BULK
SUHUAIHUO 19399,DEPARTURE,Port,SHANGHAI,2021-11-17 02:49 UTC,29m,In Transit,Other Cargo,DRY BREAKBULK
BI HAI 9,DEPARTURE,Port,SHANGHAI,2021-11-17 02:48 UTC,38m,Not in Transit,Other Passenger,PASSENGER SHIPS
SIHANG618,DEPARTURE,Port,SHANGHAI,2021-11-17 02:46 UTC,32m,In Transit,Other Cargo,DRY BREAKBULK
YU XIN HUO 11226,DEPARTURE,Port,SHANGHAI,2021-11-17 02:43 UTC,30m,In Transit,Other Cargo,DRY BREAKBULK
HAIGANG18,DEPARTURE,Port,SHANGHAI,2021-11-17 02:42 UTC,37m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHEN HANG TUO 7,DEPARTURE,Port,SHANGHAI,2021-11-17 02:36 UTC,10m,In Transit,Other Special Craft,OTHER MARKETS
YING ZHOU 8,DEPARTURE,Port,SHANGHAI,2021-11-17 02:34 UTC,21m,Not in Transit,High Speed Craft,PASSENGER SHIPS
TONG XIANG 588,DEPARTURE,Port,SHANGHAI,2021-11-17 02:31 UTC,26m,In Transit,Other Cargo,DRY BREAKBULK
SHENGTAO668,DEPARTURE,Port,SHANGHAI,2021-11-17 02:26 UTC,33m,In Transit,Other Cargo,DRY BREAKBULK
XIANGSHUN99,DEPARTURE,Port,SHANGHAI,2021-11-17 02:22 UTC,32m,In Transit,Other Cargo,DRY BREAKBULK
CHANG SHUN JING HAI,DEPARTURE,Port,SHANGHAI,2021-11-17 02:19 UTC,37m,In Transit,Bulk Carrier,DRY BULK
JIANG HAI ZHI YUE,DEPARTURE,Port,SHANGHAI,2021-11-17 02:18 UTC,18m,In Transit,Other Cargo,DRY BREAKBULK
YU XIN HUO 11960,DEPARTURE,Port,SHANGHAI,2021-11-17 02:15 UTC,40m,In Transit,Other Cargo,DRY BREAKBULK
YING ZHOU 7,DEPARTURE,Port,SHANGHAI,2021-11-17 02:15 UTC,15m,Not in Transit,High Speed Craft,PASSENGER SHIPS
XINGYANG1598,DEPARTURE,Port,SHANGHAI,2021-11-17 02:13 UTC,52m,In Transit,Other Fishing,FISHING
SHENG YING 5,DEPARTURE,Port,SHANGHAI,2021-11-17 02:12 UTC,20m,Not in Transit,Other Passenger,PASSENGER SHIPS
HUAI LONG 9988,DEPARTURE,Port,SHANGHAI,2021-11-17 02:10 UTC,29m,In Transit,Other Cargo,DRY BREAKBULK
CHENGXIN 2022,DEPARTURE,Port,SHANGHAI,2021-11-17 02:05 UTC,22m,In Transit,Other Cargo,DRY BREAKBULK
FEI YI 15,DEPARTURE,Port,SHANGHAI,2021-11-17 01:51 UTC,26m,Not in Transit,High Speed Craft,PASSENGER SHIPS
ZHEJIASHANCAO657,DEPARTURE,Port,SHANGHAI,2021-11-17 01:47 UTC,13m,In Transit,Other Cargo,DRY BREAKBULK
FEI YI 12,DEPARTURE,Port,SHANGHAI,2021-11-17 01:38 UTC,55m,Not in Transit,High Speed Craft,PASSENGER SHIPS
ZHETONGXIANGCAO01818,DEPARTURE,Port,SHANGHAI,2021-11-17 01:37 UTC,16m,In Transit,Other Cargo,DRY BREAKBULK
BEI HAI HOU WANG,DEPARTURE,Port,SHANGHAI,2021-11-17 01:36 UTC,28m,In Transit,Crude Oil Tanker,WET BULK
YUANXIN11,DEPARTURE,Port,SHANGHAI,2021-11-17 01:36 UTC,40m,In Transit,Other Tanker,WET BULK
MINGYANG858,DEPARTURE,Port,SHANGHAI,2021-11-17 01:13 UTC,56m,In Transit,Other Cargo,DRY BREAKBULK
GANYANGKAIXUAN,DEPARTURE,Port,SHANGHAI,2021-11-17 01:11 UTC,23m,In Transit,Other Cargo,DRY BREAKBULK
JINHANGJI635,DEPARTURE,Port,SHANGHAI,2021-11-17 01:07 UTC,21m,In Transit,Other Cargo,DRY BREAKBULK
FENG QI YOU GONG 3,DEPARTURE,Port,SHANGHAI,2021-11-17 01:06 UTC,20m,In Transit,Other Tanker,WET BULK
BEI HU,DEPARTURE,Port,SHANGHAI,2021-11-17 01:04 UTC,46m,Not in Transit,High Speed Craft,PASSENGER SHIPS
ZHEDING39218,DEPARTURE,Port,SHANGHAI,2021-11-17 00:56 UTC,25m,In Transit,Other Cargo,DRY BREAKBULK
HUCHONGYU13088,DEPARTURE,Port,SHANGHAI,2021-11-17 00:47 UTC,28m,In Transit,Other Fishing,FISHING
HENGLI11,DEPARTURE,Port,SHANGHAI,2021-11-17 00:46 UTC,35m,In Transit,Other Cargo,DRY BREAKBULK
YU DUO LIANG YOU 555,DEPARTURE,Port,SHANGHAI,2021-11-17 00:44 UTC,32m,In Transit,Other Tanker,WET BULK
FEI YI 12,DEPARTURE,Port,SHANGHAI,2021-11-17 00:40 UTC,55m,Not in Transit,High Speed Craft,PASSENGER SHIPS
FU TAI XIANG,DEPARTURE,Port,SHANGHAI,2021-11-17 00:29 UTC,45m,In Transit,Other Cargo,DRY BREAKBULK
DONG TANG 6,DEPARTURE,Port,SHANGHAI,2021-11-17 00:28 UTC,43m,In Transit,Other Special Craft,OTHER MARKETS
ZHEN XIANG 27,DEPARTURE,Port,SHANGHAI,2021-11-17 00:19 UTC,23m,In Transit,Bulk Carrier,DRY BULK
WANG DA 17,DEPARTURE,Port,SHANGHAI,2021-11-17 00:12 UTC,35m,In Transit,Other Cargo,DRY BREAKBULK
YIJIA8,DEPARTURE,Port,SHANGHAI,2021-11-17 00:12 UTC,52m,In Transit,Other Cargo,DRY BREAKBULK
XING HAN 1,DEPARTURE,Port,SHANGHAI,2021-11-17 00:10 UTC,43m,In Transit,Other Cargo,DRY BREAKBULK
ZHONG CHENG 89,DEPARTURE,Port,SHANGHAI,2021-11-18 00:00 UTC,1h 20m,In Transit,Other Cargo,DRY BREAKBULK
RUNWU18,DEPARTURE,Port,SHANGHAI,2021-11-17 23:59 UTC,1h 8m,In Transit,Other Cargo,DRY BREAKBULK
LU JI NING HUO6932,DEPARTURE,Port,SHANGHAI,2021-11-17 23:54 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
HU HANG 20,DEPARTURE,Port,SHANGHAI,2021-11-17 23:45 UTC,1h 14m,Not in Transit,Other Passenger,PASSENGER SHIPS
WU JIA ZUI 61,DEPARTURE,Port,SHANGHAI,2021-11-17 23:44 UTC,1h 13m,In Transit,Other Cargo,DRY BREAKBULK
CHANGSHENG6789,DEPARTURE,Port,SHANGHAI,2021-11-17 23:41 UTC,1h 40m,In Transit,Other Cargo,DRY BREAKBULK
WANBOZHOUHUO2036,DEPARTURE,Port,SHANGHAI,2021-11-17 23:36 UTC,1h 10m,In Transit,Other Cargo,DRY BREAKBULK
SUYANCHENGHUO097899,DEPARTURE,Port,SHANGHAI,2021-11-17 23:34 UTC,1h 23m,In Transit,Other Cargo,DRY BREAKBULK
HAIXING 6666,DEPARTURE,Port,SHANGHAI,2021-11-17 23:33 UTC,1h 4m,In Transit,Other Cargo,DRY BREAKBULK
ZHEFUYANGHUO01002,DEPARTURE,Port,SHANGHAI,2021-11-17 23:30 UTC,1h 40m,In Transit,Other Cargo,DRY BREAKBULK
XIN WANG 88,DEPARTURE,Port,SHANGHAI,2021-11-17 23:26 UTC,1h 1m,In Transit,Other Cargo,DRY BREAKBULK
WANHUAINANHUO1396,DEPARTURE,Port,SHANGHAI,2021-11-17 23:25 UTC,1h 22m,In Transit,Other Cargo,DRY BREAKBULK
DONGFENG66,DEPARTURE,Port,SHANGHAI,2021-11-17 23:23 UTC,1h 11m,In Transit,Other Cargo,DRY BREAKBULK
ZHE DAI 75316,DEPARTURE,Port,SHANGHAI,2021-11-17 23:22 UTC,1h 14m,In Transit,Other Cargo,DRY BREAKBULK
LUJININGHUO4628,DEPARTURE,Port,SHANGHAI,2021-11-17 23:20 UTC,1h 17m,In Transit,Other Cargo,DRY BREAKBULK
JIN MA 518,DEPARTURE,Port,SHANGHAI,2021-11-17 23:20 UTC,1h 16m,In Transit,Other Cargo,DRY BREAKBULK
PENG YUAN 186,DEPARTURE,Port,SHANGHAI,2021-11-17 23:14 UTC,1h 16m,In Transit,Other Cargo,DRY BREAKBULK
ZHENHANG9688,DEPARTURE,Port,SHANGHAI,2021-11-17 22:55 UTC,1h 32m,In Transit,Other Cargo,DRY BREAKBULK
ZHE DAI 66607,DEPARTURE,Port,SHANGHAI,2021-11-17 22:55 UTC,1h 53m,In Transit,Other Cargo,DRY BREAKBULK
SHIPINGHUO5588,DEPARTURE,Port,SHANGHAI,2021-11-17 22:45 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
JIN FENG HONG,DEPARTURE,Port,SHANGHAI,2021-11-17 22:42 UTC,1h 31m,In Transit,Other Cargo,DRY BREAKBULK
XIN HENG 777,DEPARTURE,Port,SHANGHAI,2021-11-17 22:34 UTC,1h 26m,In Transit,Other Cargo,DRY BREAKBULK
XING MAO HANG HAI,DEPARTURE,Port,SHANGHAI,2021-11-17 22:34 UTC,1h 30m,In Transit,Other Cargo,DRY BREAKBULK
DAHANG118,DEPARTURE,Port,SHANGHAI,2021-11-17 22:33 UTC,1h 11m,Not in Transit,Dredger,OTHER MARKETS
YUANYANG6699,DEPARTURE,Port,SHANGHAI,2021-11-17 22:30 UTC,1h 4m,In Transit,Other Cargo,DRY BREAKBULK
ZHEJIAXINGHUO02861,DEPARTURE,Port,SHANGHAI,2021-11-17 22:28 UTC,1h 6m,In Transit,Other Cargo,DRY BREAKBULK
LONGHAO258,DEPARTURE,Port,SHANGHAI,2021-11-17 22:25 UTC,1h 18m,In Transit,Other Cargo,DRY BREAKBULK
KUO CANG SHAN 9,DEPARTURE,Port,SHANGHAI,2021-11-17 22:24 UTC,1h 26m,In Transit,Other Cargo,DRY BREAKBULK
ZHEHUZHOUHUO5893,DEPARTURE,Port,SHANGHAI,2021-11-17 22:24 UTC,1h 14m,In Transit,Other Cargo,DRY BREAKBULK
SUYUTONGHUO88888,DEPARTURE,Port,SHANGHAI,2021-11-17 22:21 UTC,1h 23m,In Transit,Other Cargo,DRY BREAKBULK
WANQIANGSHENG0529,DEPARTURE,Port,SHANGHAI,2021-11-17 22:20 UTC,1h 15m,In Transit,Other Cargo,DRY BREAKBULK
TONG GANG 789,DEPARTURE,Port,SHANGHAI,2021-11-17 22:18 UTC,1h 28m,In Transit,Other Cargo,DRY BREAKBULK
ZHEPINGHUHUO03298,DEPARTURE,Port,SHANGHAI,2021-11-17 22:16 UTC,1h 16m,In Transit,Other Cargo,DRY BREAKBULK
TONG DA JI 5008,DEPARTURE,Port,SHANGHAI,2021-11-17 22:13 UTC,1h 11m,In Transit,Other Cargo,DRY BREAKBULK
XIN XING DA 16,DEPARTURE,Port,SHANGHAI,2021-11-17 22:12 UTC,1h 3m,In Transit,Other Cargo,DRY BREAKBULK
ANSHUN9HAO,DEPARTURE,Port,SHANGHAI,2021-11-17 22:10 UTC,1h 12m,In Transit,Other Cargo,DRY BREAKBULK
JINLONG6688,DEPARTURE,Port,SHANGHAI,2021-11-17 22:10 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
XIANGRUI99,DEPARTURE,Port,SHANGHAI,2021-11-17 22:09 UTC,1h 8m,In Transit,Other Cargo,DRY BREAKBULK
MINGYANG8118,DEPARTURE,Port,SHANGHAI,2021-11-17 22:08 UTC,1h 15m,In Transit,Other Cargo,DRY BREAKBULK
WANXUANCHENGHUO6555,DEPARTURE,Port,SHANGHAI,2021-11-17 22:08 UTC,1h 6m,In Transit,Other Cargo,DRY BREAKBULK
HAIANWUHANG00999,DEPARTURE,Port,SHANGHAI,2021-11-17 22:02 UTC,1h 17m,In Transit,Other Cargo,DRY BREAKBULK
ZHEJIAXINGHUO 02339,DEPARTURE,Port,SHANGHAI,2021-11-17 21:58 UTC,1h 18m,In Transit,Other Cargo,DRY BREAKBULK
JINTANJI8966,DEPARTURE,Port,SHANGHAI,2021-11-17 21:57 UTC,1h 9m,In Transit,Other Cargo,DRY BREAKBULK
EN RUN 9,DEPARTURE,Port,SHANGHAI,2021-11-17 21:49 UTC,1h 30m,In Transit,Other Cargo,DRY BREAKBULK
ZHEJIAXINGHUO03311,DEPARTURE,Port,SHANGHAI,2021-11-17 21:45 UTC,1h 5m,In Transit,Other Cargo,DRY BREAKBULK
HUAHANGLANHAI,DEPARTURE,Port,SHANGHAI,2021-11-17 21:45 UTC,1h 27m,In Transit,Other Cargo,DRY BREAKBULK
ANHANG5588,DEPARTURE,Port,SHANGHAI,2021-11-17 21:42 UTC,1h 2m,In Transit,Other Cargo,DRY BREAKBULK
HU HANG 22,DEPARTURE,Port,SHANGHAI,2021-11-17 21:41 UTC,1h 8m,Not in Transit,Other Passenger,PASSENGER SHIPS
DA HANG 008,DEPARTURE,Port,SHANGHAI,2021-11-17 21:39 UTC,1h 43m,Not in Transit,Dredger,OTHER MARKETS
XIN DA YU 6,DEPARTURE,Port,SHANGHAI,2021-11-17 21:38 UTC,1h 3m,In Transit,Other Cargo,DRY BREAKBULK
HENG LONG 8,DEPARTURE,Port,SHANGHAI,2021-11-17 21:35 UTC,1h 6m,In Transit,Other Cargo,DRY BREAKBULK
MAO YUN 58,DEPARTURE,Port,SHANGHAI,2021-11-17 21:27 UTC,1h 21m,In Transit,Other Cargo,DRY BREAKBULK
MING YANG 318,DEPARTURE,Port,SHANGHAI,2021-11-17 21:09 UTC,1h 7m,In Transit,Other Cargo,DRY BREAKBULK
HONG XIANG JIAN SHUN,DEPARTURE,Port,SHANGHAI,2021-11-17 20:58 UTC,1h 14m,In Transit,Other Cargo,DRY BREAKBULK
SHUNTAI99,DEPARTURE,Port,SHANGHAI,2021-11-17 20:56 UTC,1h 27m,In Transit,Other Cargo,DRY BREAKBULK
XING HANG 818,DEPARTURE,Port,SHANGHAI,2021-11-17 20:47 UTC,1h 14m,In Transit,Other Cargo,DRY BREAKBULK
JIANGYU968,DEPARTURE,Port,SHANGHAI,2021-11-17 20:38 UTC,1h 48m,In Transit,Other Cargo,DRY BREAKBULK
SUYANCHENGHUO063268,DEPARTURE,Port,SHANGHAI,2021-11-17 20:34 UTC,1h 50m,In Transit,Other Cargo,DRY BREAKBULK
RUIDA968,DEPARTURE,Port,SHANGHAI,2021-11-17 20:34 UTC,1h 1m,In Transit,Other Cargo,DRY BREAKBULK
HAIYI9,DEPARTURE,Port,SHANGHAI,2021-11-17 20:32 UTC,1h 54m,Not in Transit,Dredger,OTHER MARKETS
CHI YUAN 6666,DEPARTURE,Port,SHANGHAI,2021-11-17 20:25 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
ANJICHUANDA 038,DEPARTURE,Port,SHANGHAI,2021-11-17 20:14 UTC,1h 18m,In Transit,Other Cargo,DRY BREAKBULK
TIAN QI 008,DEPARTURE,Port,SHANGHAI,2021-11-17 19:27 UTC,1h 36m,Not in Transit,Dredger,OTHER MARKETS
WAN JIN YUAN 188,DEPARTURE,Port,SHANGHAI,2021-11-17 19:19 UTC,1h 42m,In Transit,Other Cargo,DRY BREAKBULK
XIN HUAN YUN 2,DEPARTURE,Port,SHANGHAI,2021-11-17 19:09 UTC,1h 12m,In Transit,Other Cargo,DRY BREAKBULK
GAN EN 8,DEPARTURE,Port,SHANGHAI,2021-11-17 19:05 UTC,1h 12m,In Transit,Other Cargo,DRY BREAKBULK
JINYUE166,DEPARTURE,Port,SHANGHAI,2021-11-17 18:43 UTC,1h 51m,In Transit,Other Cargo,DRY BREAKBULK
YUANYANG5678,DEPARTURE,Port,SHANGHAI,2021-11-17 18:32 UTC,1h 53m,In Transit,Other Cargo,DRY BREAKBULK
SUHUAIHUO 19958,DEPARTURE,Port,SHANGHAI,2021-11-17 18:18 UTC,1h 44m,In Transit,Other Cargo,DRY BREAKBULK
BAI CHUAN 7,DEPARTURE,Port,SHANGHAI,2021-11-17 18:07 UTC,1h 7m,In Transit,Other Cargo,DRY BREAKBULK
CHENG JIN 8,DEPARTURE,Port,SHANGHAI,2021-11-17 18:02 UTC,1h 37m,In Transit,Other Special Craft,OTHER MARKETS
HONGWANGJI666,DEPARTURE,Port,SHANGHAI,2021-11-17 17:45 UTC,1h 59m,Not in Transit,Other Cargo,DRY BREAKBULK
SU JUN BO 598,DEPARTURE,Port,SHANGHAI,2021-11-17 17:44 UTC,1h 14m,In Transit,Dredger,OTHER MARKETS
BO KANG 28,DEPARTURE,Port,SHANGHAI,2021-11-17 17:34 UTC,1h 9m,In Transit,Other Cargo,DRY BREAKBULK
JI TAI 11,DEPARTURE,Port,SHANGHAI,2021-11-17 17:30 UTC,1h 1m,In Transit,Other Cargo,DRY BREAKBULK
XING HANG 818,DEPARTURE,Port,SHANGHAI,2021-11-17 17:12 UTC,1h 4m,In Transit,Other Cargo,DRY BREAKBULK
QIAO YUAN 1801,DEPARTURE,Port,SHANGHAI,2021-11-17 17:08 UTC,1h 46m,Not in Transit,Dredger,OTHER MARKETS
RONGJIANG011,DEPARTURE,Port,SHANGHAI,2021-11-17 17:04 UTC,1h 10m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHE DING 59157,DEPARTURE,Port,SHANGHAI,2021-11-17 16:38 UTC,1h 37m,In Transit,Other Cargo,DRY BREAKBULK
HENG HUI 2,DEPARTURE,Port,SHANGHAI,2021-11-17 16:21 UTC,1h 10m,Not in Transit,Container Ship,CONTAINER SHIPS
JIHAIZHIYUAN,DEPARTURE,Port,SHANGHAI,2021-11-17 16:21 UTC,1h 5m,In Transit,Other Cargo,DRY BREAKBULK
BANGHONG128,DEPARTURE,Port,SHANGHAI,2021-11-17 16:17 UTC,1h 54m,In Transit,Other Cargo,DRY BREAKBULK
HE HAI506,DEPARTURE,Port,SHANGHAI,2021-11-17 16:11 UTC,1h 28m,In Transit,Other Tanker,WET BULK
ZHE JIAO JI 1125,DEPARTURE,Port,SHANGHAI,2021-11-17 15:55 UTC,1h 6m,In Transit,Other Cargo,DRY BREAKBULK
TONGLINGBO1005,DEPARTURE,Port,SHANGHAI,2021-11-17 15:47 UTC,1h 58m,Not in Transit,Dredger,OTHER MARKETS
DAHANG118,DEPARTURE,Port,SHANGHAI,2021-11-17 15:46 UTC,1h 45m,Not in Transit,Dredger,OTHER MARKETS
HUA HONG 8,DEPARTURE,Port,SHANGHAI,2021-11-17 15:43 UTC,1h 34m,In Transit,Other Tanker,WET BULK
JIANG XIA SEN,DEPARTURE,Port,SHANGHAI,2021-11-17 15:38 UTC,1h 8m,In Transit,Other Cargo,DRY BREAKBULK
SAN SHENG HE,DEPARTURE,Port,SHANGHAI,2021-11-17 15:37 UTC,1h 5m,In Transit,Other Cargo,DRY BREAKBULK
YV SHUN 158,DEPARTURE,Port,SHANGHAI,2021-11-17 15:34 UTC,1h 41m,In Transit,Other Tanker,WET BULK
LI TONG 69,DEPARTURE,Port,SHANGHAI,2021-11-17 15:31 UTC,1h 49m,In Transit,Other Cargo,DRY BREAKBULK
GAN EN 69,DEPARTURE,Port,SHANGHAI,2021-11-17 15:28 UTC,1h 32m,In Transit,Other Cargo,DRY BREAKBULK
XIN JIA ZHOU 5,DEPARTURE,Port,SHANGHAI,2021-11-17 15:28 UTC,1h 43m,In Transit,Other Special Craft,OTHER MARKETS
JIN MA 326,DEPARTURE,Port,SHANGHAI,2021-11-17 15:25 UTC,1h 55m,In Transit,Other Cargo,DRY BREAKBULK
XIANGHUAIHUAHUO1666,DEPARTURE,Port,SHANGHAI,2021-11-17 15:22 UTC,1h 36m,In Transit,Other Cargo,DRY BREAKBULK
XIN MIN HANG 6,DEPARTURE,Port,SHANGHAI,2021-11-17 15:21 UTC,1h 56m,In Transit,Other Cargo,DRY BREAKBULK
JIANGHAI77,DEPARTURE,Port,SHANGHAI,2021-11-17 15:11 UTC,1h 14m,In Transit,Other Cargo,DRY BREAKBULK
HAICHUAN6,DEPARTURE,Port,SHANGHAI,2021-11-17 15:09 UTC,1h 48m,Not in Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 10,DEPARTURE,Port,SHANGHAI,2021-11-17 15:04 UTC,1h 31m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
JIU ZHOU 708,DEPARTURE,Port,SHANGHAI,2021-11-17 14:51 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
YUAN DA 109,DEPARTURE,Port,SHANGHAI,2021-11-17 14:50 UTC,1h 36m,In Transit,Other Cargo,DRY BREAKBULK
WANBENGBUHUO3699,DEPARTURE,Port,SHANGHAI,2021-11-17 14:36 UTC,1h 54m,In Transit,Other Cargo,DRY BREAKBULK
WANHUA16,DEPARTURE,Port,SHANGHAI,2021-11-17 14:34 UTC,1h 42m,In Transit,Other Tanker,WET BULK
DA HANG 008,DEPARTURE,Port,SHANGHAI,2021-11-17 14:34 UTC,1h 36m,Not in Transit,Dredger,OTHER MARKETS
DONGJING29,DEPARTURE,Port,SHANGHAI,2021-11-17 14:33 UTC,1h 48m,In Transit,Other Cargo,DRY BREAKBULK
JINLIN3,DEPARTURE,Port,SHANGHAI,2021-11-17 14:32 UTC,1h 45m,In Transit,Other Cargo,DRY BREAKBULK
WANMINGGUANGHUO1829,DEPARTURE,Port,SHANGHAI,2021-11-17 14:24 UTC,1h 57m,In Transit,Other Cargo,DRY BREAKBULK
JINHANGJI639,DEPARTURE,Port,SHANGHAI,2021-11-17 14:23 UTC,1h 20m,Not in Transit,Other Cargo,DRY BREAKBULK
WANYINGHE9989,DEPARTURE,Port,SHANGHAI,2021-11-17 14:23 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
BEILUN15,DEPARTURE,Port,SHANGHAI,2021-11-17 14:22 UTC,1h 2m,In Transit,Other Cargo,DRY BREAKBULK
HAIGANG45,DEPARTURE,Port,SHANGHAI,2021-11-17 14:19 UTC,1h 8m,Not in Transit,Other Special Craft,OTHER MARKETS
WANLUJIANGHUO1588,DEPARTURE,Port,SHANGHAI,2021-11-17 13:57 UTC,1h 55m,In Transit,Other Cargo,DRY BREAKBULK
WANHUAINANHUO1558,DEPARTURE,Port,SHANGHAI,2021-11-17 13:57 UTC,1h 20m,In Transit,Other Cargo,DRY BREAKBULK
YA XIN 88888,DEPARTURE,Port,SHANGHAI,2021-11-17 13:54 UTC,1h 18m,In Transit,Other Cargo,DRY BREAKBULK
WANSHUNTONG8858,DEPARTURE,Port,SHANGHAI,2021-11-17 13:54 UTC,1h 24m,In Transit,Other Cargo,DRY BREAKBULK
QIAO YUAN 1801,DEPARTURE,Port,SHANGHAI,2021-11-17 13:51 UTC,1h 49m,Not in Transit,Dredger,OTHER MARKETS
XIN JIE LI,DEPARTURE,Port,SHANGHAI,2021-11-17 13:47 UTC,1h 14m,In Transit,Dredger,OTHER MARKETS
JIN HONG JI 699,DEPARTURE,Port,SHANGHAI,2021-11-17 13:46 UTC,1h 10m,In Transit,Other Cargo,DRY BREAKBULK
ZHEDAI66377,DEPARTURE,Port,SHANGHAI,2021-11-17 13:35 UTC,1h 41m,In Transit,Other Cargo,DRY BREAKBULK
CHANGSHENG0118,DEPARTURE,Port,SHANGHAI,2021-11-17 13:30 UTC,1h 33m,In Transit,Other Cargo,DRY BREAKBULK
LUZAOZHUANGHUO1809,DEPARTURE,Port,SHANGHAI,2021-11-17 13:30 UTC,1h 48m,In Transit,Other Cargo,DRY BREAKBULK
BAI CHUAN 7,DEPARTURE,Port,SHANGHAI,2021-11-17 13:29 UTC,1h 10m,In Transit,Other Cargo,DRY BREAKBULK
ZHEDEQINGHUO2002,DEPARTURE,Port,SHANGHAI,2021-11-17 13:28 UTC,1h 16m,In Transit,Other Cargo,DRY BREAKBULK
